"Col0","apoapo_rep1","apoapo_rep2","apoapo_rep3","apoapo_rep4","apoapo_rep5","aposym_rep1","aposym_rep2","aposym_rep3","aposym_rep4","aposym_rep5","symsym_rep1","symsym_rep2","symsym_rep3","symsym_rep4","symsym_rep5","symsym_rep6","apona_rep1","apona_rep2","apona_rep3","nana_rep1","nana_rep2","nana_rep3"
"XM_021043728.1",133,0,0,0,931,0,1,1206,0,0,1,0,0,0,0,0,0,0,3406,143,0,0
"XM_021060527.1",0,0,0,0,255.648903,189,176.627661,0,0,564.654088,0,0,1.510223,0,276.191296,0,0,0,96.108937,187.76542,0,223.115612
"XM_021040903.1",10,0,0,2247,0,142.170306,143.718864,367.359026,0,0,8,0,216,1,3641,0,0,0,880.460486,516.034945,0,3884.823731
"XM_021052590.1",0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0
"XM_021053378.1",0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054889.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061783.1",8,0,139,0,0,0,40,157,0,0,0,0,1329,0,0,0,0,0,0,847,6,0
"XM_021041777.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051181.1",0,0,929.573373,2608.97441,0,2085.87704,1731.76898,1117.388707,711.726967,2137.488712,0,0,0,0,0,201.012702,0,1708.56443,1306.771723,4483.305395,5970.450193,0
"XM_021047772.1",13,2430,477,0,0,2753,3263,770,87,1799,3286,0,0,40,0,0,0,0,684,1751,2841,9075
"XM_021043094.1",0,1592.117378,659.787672,4,1856,5032.652739,0,1065.101672,628.788996,2135,0,0,674,0,1,0,6,1522.523949,179.731842,3125,6583.673901,13598.182448
"XM_021061082.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,669,0,0
"XM_021053385.1",0,0,194.202211,0,0,781,155,257.798199,381.494993,142.809064,638,0,156,0,2204.663259,4,607.992924,257,19.550887,170.939296,823.735435,4443.517234
"XM_021052394.1",91,0,207,237,0,1900,2034,390,808,0,0,0,91,0,0,0,3713,1416,1382,0,3138,7065
"XM_021061185.1",0,0.496856,61.511322,518.224904,0,564.341014,61.662995,99.246394,0,0,4.944434,0,0,0,0,77.941176,538.041566,213.21602,0,604.090439,0,1340.981961
"XM_021052051.1",699,496,0,0,0,1342,0,57,0,239,962,0,0,0,0,0,0,0,0,63,1780,1173
"XM_021038986.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040109.1",1,0,395,0,0,480,1767,480,1386.390093,0,0,0,0,0,5,0,0,1014,1835.669169,1154,3849.99747,3085.710308
"XM_021055305.1",0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021039942.1",0,0,56,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059653.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051934.1",21.173709,0,333,0,0,154.026191,1857.23301,146.561696,27.5552,0,0,0,0,0,1893.011869,695.756463,0,0,710.693468,39.142716,0,5038
"XM_021040023.1",33,0,250,2580,0,1586,628,631,829,582,6,0,0.001687,0,1,0,0,1082,1402,468.980252,2106,862
"XM_021044277.1",0,0,0,0,0,0,0,0,0,23.471356,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002335082.1",0,0,0,0,0,0,0,1.057245,21,0,0,3,0,0,0,0,0,11,21,16.646144,0,0
"XM_021059645.1",0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048929.1",8.851858,0,44.41112,8.004692,0,0,0,3.681496,216.606054,310.499111,0,0,0,0,0,0,0,245.841381,613.281589,321.337716,1769.365998,0.942731
"XM_021038192.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037379.1",0,0,6,17,0,435,0,24,0,1,0,0,0,0,0,0,0,34,0,658,97,0
"XM_021052595.1",0,0,0,0,0,0,0,8.21437,14,368.345372,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050228.1",0,420.377046,34.25807,0,661.030328,0,1193.929082,102.987843,838.083009,3,0,319.287708,0,0,745.982941,16.755787,0,0,0,174.447569,0,1434.943573
"XM_021042492.1",0,52,0,0,6.014649,3003.673143,172.57783,122.241131,0,471.885201,0,0,0,0,1896.433818,0,0,436.538783,0,0,0,0
"XM_021041043.1",0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2283,0
"XM_021036813.1",0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054531.1",0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021058994.1",0,0,17.421686,3,0,0,0,326.565398,0,0,0,0,0,0,0,0,0,0,28,0,339,0
"XM_021056576.1",0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"XM_021044110.1",81.781867,20.193368,56,942,0,3,17,61,15,279,1,0,10,9,5,0,0,759,6,7213,5701,2940.145828
"XM_021043790.1",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"XM_021058833.1",320.671021,0,62.294629,0,0,600.412862,0,68.138075,0,0,0,0,0,0,0,0,0,0,0,31,1588.272271,91.112711
"XM_021061249.1",0,0,0,324.319595,0,0,408,179.13051,1101.906291,0,0,0,0,0,1,0,0,0,0,349.357655,0,0
"XM_021049920.1",0,0,0,0,0,121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055625.1",3209,6746.99972,1649.992339,1859,874,4072,3662,2285.990316,2559.987593,1850.978305,180,0,1786,3543,1276,2181,0,3983.997659,1281.966237,3476.999728,14158.999949,9523.950744
"XM_021042872.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047185.1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,234,0,0
"XM_021051233.1",742,541,63,0,9,303,869,426,32,451,790,0,136,0,1949,345,170,1147,159,475,1167,542
"XM_021055183.1",0,0,0,0,0,0,0,3.392721,0,0,0,0,0,0,0,0,0,0,0,0,0,104
"XM_021054124.1",33.815677,162.910314,315.394998,1886.687728,0,0,33.569432,311.668345,2.84983,683.036311,0,0,0,0,0,0,486.300792,321.814934,1037.817118,499.132019,465,4797.685117
"XM_021050456.1",0,0,0,0,709,4651,40,189,937,0,0,0,0,0,0,0,0,46,18,250,1899,0
"XM_021053555.1",0,0,0,853,0,0,0,352,0,0,0,0,0,0,4,0,0,0,70,518,0,0
"XM_021046431.1",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
"XM_021060014.1",0,1103,343,0,0,0,0,6,12,0,0,0,0,3823,0,0,0,0,0,0,344,157
"XM_021036838.1",1743,4,358,2028,4691,7,594,208,0,745,1,37,4,162,0,0,0,0,928,3458,5212,0
"XM_021040729.1",0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0
"XM_021041255.1",161,0,357,1214,56,23,1029,410,245,863,0,0,3,0,0,1,0,303,1033,1534,3203,672
"XM_021058027.1",1213.017968,0,52.482122,4.134825,0,0,1199.368764,179.002728,305.375438,0,0,0,0,0,53.618866,52.81224,0,143.627292,293.04035,433.109415,0,857.864998
"XM_021045925.1",1.011037,4.199052,0,0,0,0,0,393.681357,95.259482,781.272725,0,0,0,34.636262,0,0,0,257.96442,1108.196258,958.973998,1333.298754,3931.284716
"XM_021049608.1",0,0,0,0,0,0,2596.733634,291.391347,0,0,0,0,0,0,0,0,0,0,0.999957,564.563121,7244.598537,0
"XM_021039877.1",0,4,0,0,0,0,0,6.519229,0,0,0,0,0,0,0,0,0,31.635102,0,25.051356,166.794022,0
"XM_021041341.1",0,32.03071,0,0,0,0,0,5.968776,0,0,0,0,0,0,0,0,0,0,12.573912,0,0,0
"XR_002334819.1",0,0,0,0,1,0,0,0,0,0,0,0,0,1310,0,0,0,0,0,0,0,0
"XM_021048199.1",0,0,0,0,0,0,152,17,0,0,0,0,0,0,0,29,0,0,0,321,0,0
"XM_021060642.1",441,0,396,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"XM_021062017.1",0,0,0,71.322098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.01962,0,0,1324
"XM_021056028.1",0,3,0,7.009544,1,0,0,0,0,0,0,0,0,0,3.003645,0,0,0,0,0,0,0
"XM_021037356.1",0,0,386.748108,0,0,0,0,168.429473,1535.889081,0,0,0,0,0,0,0,0,1615.658805,0,1417.799523,0,2679.020865
"XM_021054627.1",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056703.1",0,0,0,0,0,7.824189,0,0,4.736472,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021038258.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055204.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.745349,0
"XM_021056488.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059562.1",924,80,551.486837,0,2879.034712,0,1695.372126,1708.151661,728.118241,0,0,0,0,0,3793.763663,2438.288374,550.376681,709.884318,2019.097022,2399.226816,1479.410124,4153.980463
"XM_021041433.1",136,0,0,0,0,0,190,276,0,2099,295,0,0,0,14,0,0,2,306,6,849,426
"XM_021048389.1",112,481,34,0,385,0,865,113,0,46,87,0,0,0,882,0,0,0,151,1145,0,700
"XM_021054695.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055167.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057578.1",0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057259.1",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,281
"XM_021044484.1",1188,0,593,2593,0,2230,2781,547,596,12,0,0,0,1647,1395,0,776,1179,904,2593,10415,6545
"XM_021048227.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.103556,0,0,0,0,0
"XM_021038918.1",0,0,0,0,0,0,0,187.161914,0,0,0,0,0,0,0,0,0,0,0,231.005879,0,0
"XM_021056103.1",1,0,0,0,0,0,11,157,0,0,0,0,0,0,0,0,0,0,332,370,0,0
"XM_021054966.1",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021049516.1",81.545184,0,0,0,0,2.999386,54.425477,21.297818,3.938455,0,0,0,0,0,0,0,0,0,0,49.577092,0,0
"XM_021055700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056478.1",15.321222,0,0,0,0,9,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050292.1",0,0,140,368.18911,832,11,282,133.42174,752.748179,0,0,0,457.577802,1787.010663,0,0,199,249,0,0,715.995124,2558.76656
"XM_021036572.1",0,504,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,239,2057,0
"XM_021052415.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048797.1",0,0,14.731259,0,0,94.602724,69.23791,19.034329,216.565071,0,2.218337,0.000004,0,0,0,0,0,0,0,196.947827,227.02753,0
"XM_021039724.1",0,449.448368,37.749763,185.787499,211.625311,498.451602,129.313478,84.134043,80.577784,219.648012,21.535357,0,1,563.925433,5,1189.705377,377.391532,41.841169,0,249.73398,444.978169,203.998672
"XM_021053304.1",52.4243,1.000805,0,3.01062,0,0,0,335.806178,532.0287,0,0,0,0,0,0,35,0,214.855791,181.213529,5371.953758,130.324038,0
"XM_021058523.1",1033,0,0,0,0,0,0,195.439231,0,1010.25892,417.38316,0,0,0,0,0,0,470.85038,0,0,0,7393.11799
"XM_021042494.1",0,0,892,74,3022,2501,0,682,907,2447,805,0,0,0,0,4950,6,0,4261,3876,9536,5083
"XM_021046765.1",0,1505,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051746.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,1
"XM_021037765.1",487,0,312,0,0,3952,1751,238,1711,0,0,0,0,0,0,0,0,0,1691,68,1916,3419
"XM_021042621.1",3.090815,54,0,0,0,0,6.0741,57.099959,0,1.027525,2,0,0,3,0,0,2.014292,0,0,0,2.006402,0
"XM_021047979.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051457.1",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055731.1",6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"XM_021049432.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021046728.1",0,0,0,0,55,3159,1261,401,1221,0,1,0,1287,4,1727,351,0,0,0,626,1801,959
"XM_021042273.1",22,0,24,0,0,0,0,76,0,0,47,0,0,0,0,0,724,0,1,337,0,0
"XR_002334551.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021038393.1",0,0,11,0,0,0,40.601095,1,0,0,0,0,0,0,0,0,0,29.428404,0,0,19.384559,0
"XM_021037926.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040517.1",282.860746,0,28.546323,1,1277.296408,374.883236,611.753981,233.329159,0,0,83,82,1,0,0,0,474,531.526071,108.128226,359.591091,0,3003.579935
"XM_021062101.1",0,0,0,0,0,0,0,0,0,982.401268,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061041.1",0,0,0,6,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053126.1",0,0,68.210599,0,0,151.793449,233.884897,33.512921,480.495786,0,0,0,0,124.132787,0,17,116.268731,5.620762,142.583001,0,488.632889,388.057971
"XM_021055136.1",4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"XM_021040201.1",7,162,479,0,0,1840,41,551,350,103,33,0,1855,2,1831,4,0,204,349,1649,0,6553
"XM_021053969.1",0,4371,103,1625,0,2320,349,1080,2756,4491,0,0,6049,0,0,1,21,514,1814,6298,13772,8458
"XM_021047379.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040444.1",406,89,0,0,0,0,0,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040463.1",771.486707,0,826.007262,0,89.241228,0,0,704.854537,991.97099,2427.563899,0,0,0,6.013921,0,0,0,32.727796,4097.730961,1520.098318,4116.836505,3364.620311
"XM_021048466.1",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,113.896531,0,0
"XM_021061305.1",0,2,0,0,0,0,0,2.548455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048617.1",983.440947,397.025228,0,389.955455,2,3998,1672.624161,200.72317,0,1372,1,0,0,0,0,0,0,0,276,12,232.365941,19
"XM_021038650.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055378.1",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
"XM_021044511.1",3,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047405.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061134.1",0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5416
"XM_021041553.1",0,0,0,0,0,0,94,0,101.316811,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057694.1",0,0,0,0,0,0,0,15.824802,0,0,0,0,0,0,0,0,0,0,45.214007,291.132249,310.334962,22.85132
"XM_021039820.1",127,274,6,0,0,0,0,21,0,0,0,0,0,0,0,657,0,103,0,0,0,0
"XM_021040586.1",0,0,32.899835,460.741805,301.735956,31.277014,18.350365,0,95.262387,0,0,0,0,0,0,0,0,11.42488,0,152.037645,526.417105,298.77403
"XM_021051848.1",6763,0,0,0,0,11981,0,7,100,0,0,0,0,2574,0,0,0,0,0,0,0,0
"XM_021046473.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040301.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055296.1",0,0,356,939,0,219,634,73,27,0,0,0,0,0,0,0,0,288,0,536,2279,0
"XM_021048785.1",1345,2432,652,868,1202,925,2523,732,11,2571,0,0,1226,0,361,0,0,360,2328,770,7955,0
"XM_021044262.1",2,0,1,0,0,0,0,37,0,0,0,0,0,0,78,0,0,0,0,2388,1582,0
"XM_021044267.1",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"XM_021050400.1",170.587942,0,82.166039,866.794223,20.9264,102,60,168.674763,87,830.691627,0,0,0,23,99,292,21,380.818498,96,294.525759,2.02992,72.293154
"XM_021041311.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021058880.1",1794.954933,1.204034,186.559456,0.407573,0,0,0.127355,21.451491,0.125286,0.103037,0,0,0,0,0,0.475434,0,0,0,0.149014,0.763905,0
"XM_021046493.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021036916.1",3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055056.1",2200,488,23,1033,0,0,0,144,0,0,0,0,1593,0,0,0,0,0,24,0,0,0
"XM_021059387.1",3212,0,68,0,0,1140,859,132,1080,2251,0,0,0,0,0,1072,0,0,1206,0,0,444
"XM_021049417.1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"XM_021060407.1",0,0,0,0,0,0,0,53.999978,0,0,0,0,0,0,0,0,0,0,775.88165,0,0,0
"XM_021060762.1",0,27,3,59,0,1,81,75,65,0,0,0,0,0,0,18,0,2194,77,70,0,99
"XM_021060222.1",8,0,0,2,0,0,0,5.412176,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037829.1",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045600.1",0,0,0,0,0,351.418132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334891.1",0.001262,0,84.196415,0,0,0,14.993332,0,5.954749,5767.96713,0.99986,0,1015.823863,0,0,0,0,0,0,0,0,0
"XM_021042951.1",3,0,19.181686,9,0,12,181,41,0,217,12,0,0,0,0,194,0,62.31598,334.494742,136.832767,710,227.243812
"XM_021041003.1",0,0,109.877353,0,0,0,0,115.404855,0,0,0,0,0,0,0,0,0,172,0,0,753.471414,6.51056
"XM_021038795.1",0,0,0,0,0,0,1.993283,14.157643,0,0,0,0,0,0,0,0,0,0,0,40.798259,0,0
"XM_021044607.1",136,0,0,2,0,0,0,712,2690,0,0,0,0,0,0,0,0,4039,3127,0,0,1
"XM_021049085.1",7.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021058973.1",0,2296,253,3332,3628,0,0,255,632,0,0,0,0,5,0,0,0,1155,643,0,1648,4164
"XM_021045398.1",85.045599,0,82.16048,0,0,256.160872,494.79589,168.480073,6,2,0,0,0,2,0,411,325.455398,4,213.515822,436.879211,4641.386479,5417.531086
"XM_021057466.1",0,0,0,0,0,2152,0,399,0,0,0,5777,0,0,0,0,0,0,1279,1068,5188,248
"XM_021048184.1",96,0,24,3264,20297,1989,0,50,110,0,371,1505,0,312,2593,22,3002,0,42,171,253,16
"XM_021046631.1",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0
"XM_021050475.1",0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057739.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054271.1",202,0,0,0,2269,0,0,261,47,0,0,0,0,0,0,0,0,151,0,0,0,0
"XM_021055589.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.430595,0,0
"XM_021058862.1",0,0,0,0,0,0,853,0,0,40.090946,0,0,0,273,0,0,0,0,1,0,0,0
"XM_021060918.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040698.1",631,831,419,0,1045,2872,1198,906,1236,992,0,0,1014,189,1424,0,350,1459,1337,1881,2963,2553
"XM_021060770.1",96.88524,0,0,0,0,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048971.1",12,0,0,0,0,63.202995,46,0,0,0,0,0,0,1.00122,2.03692,0,3,0,0,0,85,289.218002
"XM_021036261.1",0,415,86,0,569.930139,0,1773.974885,216.240087,437,409.815293,0,0,0,0,3306.762012,22.466766,0,1209,0,616.852007,0,23.440349
"XM_021048596.1",9,0,41,0,0,0,0,39.519297,125,0,0,0,0,0,0,671,0,7,0,10,0,0
"XM_021061353.1",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,221,0,0
"XM_021060426.1",2340,2982,1363,3476,0,0,1509,1565,0,2592,439,0,0,22,0,954,0,745,2037,1109,0,0
"XM_021053374.1",1,0,47,0,1,1,41,8,0,0,4,0,3,0,20,13,0,0,45,42,0,154
"XM_021049162.1",0,0,157,1246,0,0,515,543,1466,0,0,0,0,0,0,0,1018,0,0,2710,5601,3033
"XM_021056055.1",43,0,0,0,0,424,30,86,0,0,0,0,0,0,0,0,0,0,0,0,0,112
"XM_021036891.1",0,0,0,0,2.00714,0,259.154906,39.280276,51.504781,0,0,0,0,57.659737,1,0,0,0,8.382533,16.33659,0,5.560807
"XM_021049409.1",36,0,1839,0,0,0,0,790.846572,0,490.323573,0,0,0,4357,0,0,564.738172,0,261.621661,877.078329,0,1315.592803
"XM_021054356.1",4.187765,0,1.202343,0,2.982691,1.190301,21.262439,27.745197,29.74556,78.049546,0,0,0,0,0,0,18.66075,18.031996,6.318209,22.791846,94.520275,36.295192
"XM_021050045.1",0,65,25.725214,0,0,2378.443793,129.663946,39.588996,0,194.969182,0,0,0,3.005165,0,8.156774,0,2.112954,1.641399,56.4744,1094.959384,537.325178
"XM_021046834.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.834657,0
"XM_021056323.1",0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334335.1",400.788678,0,0,0,0,0,0,0,0,0,24.157925,0,0,0,0,0,0,0,0,0,0,0
"XM_021055095.1",0,0,0,0,1707.536904,9,0,110.28175,10,0,3,0,0,0,0,0,0,0,0,288.747794,0,0
"XM_021061433.1",0,0,0,0,0,0,0,49.878695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057182.1",0,267.612479,45.649716,772.506467,1182.853696,0,0,269.22112,0,453.234094,0,0,0,0,0,0,0,0,302.93545,459.593354,1450.623825,266.405635
"XM_021050176.1",0,0,197.183556,315.173374,0,0,0,173.135035,0,0.5,0,0,0,0,0,0,0,274.442998,675.000015,1241.175474,4163.938369,0
"XM_021059460.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0
"XM_021057123.1",307.58031,0,0,0,0,0,0,0,0,1111.968737,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057311.1",20,325,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061381.1",1398,907,214,1878,1673,323,1383,1327,620,2284,0,0,0,0,1,3938,1623,2445,1039,1380,8210,10104
"XM_021050483.1",28,0,0,1,0,0,0,137,0,0,0,0,0,5016,0,2,0,0,883,851,0,10
"XM_021051906.1",141.198999,0,0,0,0,0,582,66.197816,157.412283,20.753458,0,0,0,0,0,0,0,0,0,0,0,56.125027
"XM_021042869.1",15,636,0,0,0,0,51,1,0,112,0,0,0,0,0,0,0,0,6,0,0,0
"XM_021049892.1",75.699117,0,64.092809,209.823258,0,751.0276,1091.030511,194.758226,5.012514,0,1,0,0,2.001184,13.083401,1545.045127,0,0,0,573.123733,1903,1883.403757
"XM_021059342.1",3,0,0,0,0,49.810082,0,0.499679,0,0,0,0,0,0,0,0,0,0,0,88,0,0
"XM_021051012.1",79.504167,0,173.971764,0.532094,0,0,61.002521,128.063845,13.224319,0,0,0,0,0,518.018556,0,0,475.999994,0,0,949.871216,0
"XR_002334357.1",0,0,0,0,0,0,0,94,0,0,0,0,1,0,0,0,0,0,93,0,0,0
"XM_021060669.1",33.012724,37.206442,77.274647,10.948508,5.647603,0,13.714193,126.832744,263.826044,368.585826,0,0,10,0,193.93499,337.19648,0,243.634423,272.198233,160.005162,269.122675,576.269634
"XM_021060842.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054337.1",0,0,0,0,0,0,0,5.359239,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"XM_021050398.1",1132,0,114,592,377,67,0,145,54,471,0,0,0,3144,2,0,0,151,164,286,301,804
"XM_021037182.1",4337,0,527,0,0,0,652,874,1487,1785,0,0,0,0,0,0,2300,0,0,5881,125,9785
"XM_021060255.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021044694.1",0,2600,715,0,0,1216,672,1811,2314,0,0,0,1,0,2210,1,481,408,1989,1001,5648,6227
"XM_021044260.1",0,307.176667,0,17.332535,0,0,586.608458,0,0,0,0,0,70.838177,0,0,0,0,0,0,0.682979,0,0
"XM_021041700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042427.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037893.1",0,0,43,0,12,0,101,85,249,548,0,0,0,0,0,0,0,12,72,100,0,1198
"XM_021043039.1",2220,1226,479,1110,0,0,981,301,2212,0,0,0,0,5553,514,0,0,580,2006,728,4872,4185
"XM_021050620.1",922.04304,1570.110375,417.557192,23.950605,2601.591946,1409.994509,1522.952931,891.099372,1581.900509,939.099764,122.014835,0,0,1456.133427,2973.141342,1993.072206,0,1349.883513,1453.658738,1003.357338,307.99897,3366.043786
"XM_021037696.1",0,0,416,0,0,0,0,38,0,0,0,15,0,0,0,3035,0,0,0,464,0,0
"XM_021061417.1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050686.1",1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045238.1",1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054116.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021039988.1",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041436.1",0,0,0,0,0,0,0,83,0,292,1,0,0,1,0,0,0,0,0,467,0,227
"XM_021058657.1",0,12,0,0,288,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,2288,0
